frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,no_violation_count,avg_severity,behavior_ratio,will_reoffend_same_violation,next_repeated_violation
14,4,8,0,16,1,13,1.0,1.0,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
3,4,6,0,6,1,5,2.333,0.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
8,0,3,1,22,1,14,0.136,0.533,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
3,2,1,0,28,0,1,0.179,1.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,0,4,2,23,1,12,0.174,0.462,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
16,3,1,1,11,0,1,0.636,8.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
12,3,7,2,22,0,2,0.591,4.0,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,5,3,0,17,1,11,0.765,0.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
11,5,1,2,11,1,2,1.0,3.667,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
5,2,6,2,11,0,2,0.909,1.667,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
4,5,5,0,27,0,2,0.556,1.333,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
13,2,8,1,19,1,11,0.632,1.083,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
9,1,5,2,18,1,7,0.389,1.125,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
3,3,0,1,10,1,13,0.6,0.214,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
13,0,7,0,25,0,2,0.28,4.333,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
13,3,8,0,11,0,14,1.273,0.867,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
15,2,8,2,11,1,12,1.091,1.154,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
2,0,2,1,17,0,0,0.118,2.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
4,1,1,1,11,1,1,0.273,2.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
1,0,8,0,3,0,11,2.667,0.083,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
13,3,6,1,19,0,10,0.632,1.182,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
12,0,2,1,18,0,4,0.111,2.4,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
10,4,1,2,29,1,3,0.31,2.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
4,4,6,1,13,0,7,1.077,0.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
9,4,3,2,29,1,9,0.379,0.9,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,5,5,0,14,1,11,1.071,0.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
11,5,2,1,3,0,7,4.0,1.375,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
20,0,8,0,13,1,5,0.615,3.333,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
14,1,1,1,29,0,2,0.103,4.667,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
15,5,7,1,7,0,8,2.429,1.667,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,1,0,0,26,0,0,0.077,6.0,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
18,4,2,2,30,0,9,0.333,1.8,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
2,3,4,2,14,1,2,0.714,0.667,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
15,0,6,2,10,0,9,0.6,1.5,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
12,5,8,2,7,1,2,2.571,4.0,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
13,1,5,2,3,0,12,2.333,1.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
12,2,7,0,11,1,14,1.0,0.8,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
10,0,5,1,24,0,6,0.208,1.429,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,2,6,0,12,1,0,0.833,6.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,0,5,0,21,1,3,0.238,1.5,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
19,1,8,1,21,1,1,0.476,9.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
19,3,2,2,12,0,15,0.667,1.188,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
1,3,6,1,27,1,3,0.444,0.25,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
19,2,7,1,5,1,9,2.2,1.9,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
11,2,2,0,13,0,0,0.462,11.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
10,1,4,1,3,1,8,2.0,1.111,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
7,3,8,0,21,1,10,0.667,0.636,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
19,3,0,2,8,1,6,0.75,2.714,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
7,1,4,0,12,0,10,0.5,0.636,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
5,5,5,2,29,0,3,0.517,1.25,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
9,3,1,1,13,0,2,0.538,3.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
11,2,0,2,3,1,11,1.333,0.917,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
10,3,5,2,30,1,8,0.367,1.111,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
10,2,3,0,26,1,7,0.269,1.25,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
20,0,0,1,5,1,2,0.0,6.667,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
8,3,8,2,3,0,15,4.667,0.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
19,5,8,0,20,1,7,0.9,2.375,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
5,3,1,0,19,1,9,0.368,0.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,3,5,2,27,1,15,0.407,0.375,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
11,5,2,1,8,0,6,1.5,1.571,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
5,3,1,0,13,1,11,0.538,0.417,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
18,2,2,2,27,1,10,0.222,1.636,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
16,1,5,1,27,1,2,0.259,5.333,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
16,1,5,2,24,0,2,0.292,5.333,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
11,1,8,1,4,1,4,2.5,2.2,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
6,4,3,2,14,0,0,0.786,6.0,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
7,4,2,1,23,0,13,0.435,0.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
1,1,1,2,20,0,14,0.15,0.067,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
1,4,3,0,14,1,5,0.786,0.167,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
11,2,5,1,3,0,4,3.0,2.2,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
12,5,2,2,26,1,3,0.462,3.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
10,4,8,0,8,0,1,2.0,5.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
10,4,3,2,15,1,2,0.733,3.333,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
3,2,3,1,26,1,11,0.269,0.25,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
18,5,2,1,12,0,5,1.0,3.0,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
12,5,5,0,4,1,8,3.75,1.333,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
8,5,1,1,25,0,10,0.44,0.727,0,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
5,5,1,0,3,0,10,3.667,0.455,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
8,5,7,0,11,0,13,1.545,0.571,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
7,5,6,1,29,0,1,0.552,3.5,1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
14,5,5,0,20,1,4,0.75,2.8,1,"Grave Threat On Any Student, Personnel Or Administrator"
9,1,6,0,8,1,11,1.0,0.75,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,5,4,0,8,0,7,1.75,0.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
11,5,7,2,21,0,1,0.81,5.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
1,2,0,0,20,1,8,0.2,0.111,0,"Grave Threat On Any Student, Personnel Or Administrator"
15,2,2,2,9,1,4,0.667,3.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
16,4,6,1,19,0,7,0.737,2.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
20,2,5,0,21,1,14,0.429,1.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
7,2,0,1,27,0,14,0.148,0.467,0,"Grave Threat On Any Student, Personnel Or Administrator"
18,1,7,1,24,1,9,0.375,1.8,1,"Grave Threat On Any Student, Personnel Or Administrator"
14,3,5,1,27,0,0,0.407,14.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
14,2,2,2,26,0,13,0.231,1.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
19,3,6,2,3,0,3,4.0,4.75,0,"Grave Threat On Any Student, Personnel Or Administrator"
7,2,0,2,24,1,5,0.167,1.167,1,"Grave Threat On Any Student, Personnel Or Administrator"
8,3,5,0,20,0,1,0.55,4.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
11,1,3,0,28,0,6,0.179,1.571,1,"Grave Threat On Any Student, Personnel Or Administrator"
8,3,0,1,11,1,8,0.545,0.889,0,"Grave Threat On Any Student, Personnel Or Administrator"
7,5,7,0,10,1,4,1.7,1.4,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,1,3,1,19,1,3,0.263,3.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
13,1,3,0,25,0,2,0.2,4.333,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,0,2,0,25,1,10,0.08,1.182,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,1,6,0,23,0,15,0.348,0.812,1,"Grave Threat On Any Student, Personnel Or Administrator"
17,3,7,0,24,1,0,0.542,17.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,0,1,2,26,0,4,0.038,0.6,1,"Grave Threat On Any Student, Personnel Or Administrator"
20,2,3,0,11,0,11,0.636,1.667,1,"Grave Threat On Any Student, Personnel Or Administrator"
6,4,6,2,30,1,8,0.467,0.667,1,"Grave Threat On Any Student, Personnel Or Administrator"
5,4,5,0,16,0,14,0.812,0.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
6,3,6,1,22,1,12,0.545,0.462,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,1,5,2,3,0,10,2.333,0.273,1,"Grave Threat On Any Student, Personnel Or Administrator"
15,5,8,0,28,0,8,0.643,1.667,0,"Grave Threat On Any Student, Personnel Or Administrator"
8,4,5,2,20,1,2,0.65,2.667,1,"Grave Threat On Any Student, Personnel Or Administrator"
16,2,8,1,30,1,15,0.4,1.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
1,3,7,2,12,1,2,1.083,0.333,0,"Grave Threat On Any Student, Personnel Or Administrator"
12,1,6,2,20,0,0,0.4,12.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
10,2,3,0,19,1,3,0.368,2.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
20,4,0,2,27,0,10,0.296,1.818,1,"Grave Threat On Any Student, Personnel Or Administrator"
10,5,2,1,24,0,11,0.5,0.833,0,"Grave Threat On Any Student, Personnel Or Administrator"
12,0,4,2,19,0,6,0.211,1.714,1,"Grave Threat On Any Student, Personnel Or Administrator"
6,5,4,1,27,1,5,0.519,1.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,1,4,0,19,1,8,0.316,0.333,0,"Grave Threat On Any Student, Personnel Or Administrator"
5,3,2,1,10,1,0,0.8,5.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
7,0,1,1,22,0,5,0.045,1.167,1,"Grave Threat On Any Student, Personnel Or Administrator"
2,0,6,1,20,1,12,0.3,0.154,1,"Grave Threat On Any Student, Personnel Or Administrator"
16,1,3,0,11,1,7,0.455,2.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
11,5,6,2,23,1,1,0.696,5.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
10,3,4,1,15,1,2,0.667,3.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
10,4,3,2,3,0,7,3.667,1.25,0,"Grave Threat On Any Student, Personnel Or Administrator"
11,2,7,2,29,0,5,0.379,1.833,1,"Grave Threat On Any Student, Personnel Or Administrator"
2,2,6,0,10,0,5,1.0,0.333,0,"Grave Threat On Any Student, Personnel Or Administrator"
7,4,3,0,22,1,9,0.5,0.7,1,"Grave Threat On Any Student, Personnel Or Administrator"
9,2,1,0,7,0,13,0.714,0.643,1,"Grave Threat On Any Student, Personnel Or Administrator"
5,4,3,2,5,0,5,2.2,0.833,0,"Grave Threat On Any Student, Personnel Or Administrator"
11,2,4,1,5,1,11,1.6,0.917,1,"Grave Threat On Any Student, Personnel Or Administrator"
7,5,8,1,18,1,9,1.0,0.7,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,4,7,2,3,0,14,5.0,0.867,1,"Grave Threat On Any Student, Personnel Or Administrator"
19,5,6,0,12,0,0,1.333,19.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
11,2,7,0,24,1,15,0.458,0.688,1,"Grave Threat On Any Student, Personnel Or Administrator"
2,0,1,2,24,1,2,0.042,0.667,1,"Grave Threat On Any Student, Personnel Or Administrator"
13,5,5,1,22,0,7,0.682,1.625,1,"Grave Threat On Any Student, Personnel Or Administrator"
8,0,3,2,28,1,0,0.107,8.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,2,8,0,18,1,7,0.667,0.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
13,0,6,2,18,1,5,0.333,2.167,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,3,6,0,26,0,3,0.462,1.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
17,2,5,0,23,1,11,0.391,1.417,0,"Grave Threat On Any Student, Personnel Or Administrator"
14,5,7,1,20,1,13,0.85,1.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
18,2,6,2,4,1,10,2.5,1.636,1,"Grave Threat On Any Student, Personnel Or Administrator"
20,4,0,0,30,0,5,0.267,3.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,5,7,2,22,0,2,0.773,1.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,0,8,2,23,1,7,0.348,0.375,0,"Grave Threat On Any Student, Personnel Or Administrator"
17,1,4,0,20,1,3,0.3,4.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
2,0,6,0,24,0,6,0.25,0.286,1,"Grave Threat On Any Student, Personnel Or Administrator"
9,3,3,2,22,0,11,0.409,0.75,0,"Grave Threat On Any Student, Personnel Or Administrator"
20,3,7,1,22,0,15,0.591,1.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
16,2,4,2,26,0,4,0.308,3.2,1,"Grave Threat On Any Student, Personnel Or Administrator"
12,1,5,0,20,0,0,0.35,12.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
10,4,5,0,21,0,7,0.619,1.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
10,5,3,1,22,1,10,0.591,0.909,1,"Grave Threat On Any Student, Personnel Or Administrator"
7,0,1,0,9,1,6,0.111,1.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
11,4,6,1,13,1,5,1.077,1.833,1,"Grave Threat On Any Student, Personnel Or Administrator"
16,4,6,0,19,0,4,0.737,3.2,0,"Grave Threat On Any Student, Personnel Or Administrator"
9,5,0,0,13,0,3,0.769,2.25,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,1,0,2,30,1,13,0.067,0.929,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,4,5,0,6,0,5,2.167,0.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
18,4,8,0,30,1,12,0.533,1.385,1,"Grave Threat On Any Student, Personnel Or Administrator"
6,5,8,2,24,1,1,0.75,3.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
19,5,5,1,27,0,11,0.556,1.583,1,"Grave Threat On Any Student, Personnel Or Administrator"
7,0,4,0,22,1,8,0.182,0.778,0,"Grave Threat On Any Student, Personnel Or Administrator"
20,0,5,1,23,1,7,0.217,2.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
6,1,0,1,15,0,3,0.133,1.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
9,3,4,2,13,1,0,0.769,9.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
18,2,8,1,7,0,0,1.714,18.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
20,4,3,0,26,1,3,0.423,5.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
13,2,4,0,11,0,11,0.727,1.083,1,"Grave Threat On Any Student, Personnel Or Administrator"
15,2,0,2,30,1,0,0.133,15.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
11,2,3,2,3,0,4,2.333,2.2,1,"Grave Threat On Any Student, Personnel Or Administrator"
15,2,4,2,8,1,14,1.0,1.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
4,0,8,0,8,0,9,1.0,0.4,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,0,7,1,8,0,3,0.875,1.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
6,5,8,2,14,0,4,1.286,1.2,0,"Grave Threat On Any Student, Personnel Or Administrator"
9,3,8,2,11,0,11,1.273,0.75,1,"Grave Threat On Any Student, Personnel Or Administrator"
18,5,8,1,26,0,2,0.692,6.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
11,0,1,2,26,1,12,0.038,0.846,1,"Grave Threat On Any Student, Personnel Or Administrator"
11,0,2,0,8,1,3,0.25,2.75,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,0,6,2,21,1,8,0.286,1.444,0,"Grave Threat On Any Student, Personnel Or Administrator"
11,5,2,2,15,1,11,0.8,0.917,1,"Grave Threat On Any Student, Personnel Or Administrator"
12,0,2,1,27,1,8,0.074,1.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
5,0,3,1,21,0,5,0.143,0.833,0,"Grave Threat On Any Student, Personnel Or Administrator"
16,4,5,0,25,0,10,0.52,1.455,1,"Grave Threat On Any Student, Personnel Or Administrator"
14,2,3,0,30,0,6,0.233,2.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
11,1,7,0,10,0,6,0.9,1.571,0,"Grave Threat On Any Student, Personnel Or Administrator"
2,0,5,0,16,1,14,0.312,0.133,1,"Grave Threat On Any Student, Personnel Or Administrator"
8,0,7,2,19,0,10,0.368,0.727,0,"Grave Threat On Any Student, Personnel Or Administrator"
20,5,6,2,6,0,10,2.667,1.818,0,"Grave Threat On Any Student, Personnel Or Administrator"
18,1,4,2,4,0,9,1.5,1.8,1,"Grave Threat On Any Student, Personnel Or Administrator"
7,4,0,0,16,1,8,0.5,0.778,1,"Grave Threat On Any Student, Personnel Or Administrator"
9,3,2,1,11,0,1,0.727,4.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,3,5,2,7,0,11,1.571,1.083,1,"Grave Threat On Any Student, Personnel Or Administrator"
13,0,5,2,23,1,4,0.217,2.6,1,"Grave Threat On Any Student, Personnel Or Administrator"
14,5,8,2,8,0,12,2.25,1.077,1,"Grave Threat On Any Student, Personnel Or Administrator"
16,1,0,2,22,0,14,0.091,1.067,0,"Grave Threat On Any Student, Personnel Or Administrator"
10,2,5,0,16,1,4,0.562,2.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
6,0,0,2,25,1,4,0.0,1.2,1,"Grave Threat On Any Student, Personnel Or Administrator"
14,4,3,0,8,1,0,1.375,14.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,0,2,2,14,0,12,0.143,0.231,1,"Grave Threat On Any Student, Personnel Or Administrator"
18,4,3,2,10,1,13,1.1,1.286,1,"Grave Threat On Any Student, Personnel Or Administrator"
17,0,4,1,20,1,8,0.2,1.889,1,"Grave Threat On Any Student, Personnel Or Administrator"
5,2,6,0,19,1,3,0.526,1.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
17,0,5,0,18,1,6,0.278,2.429,1,"Grave Threat On Any Student, Personnel Or Administrator"
12,2,2,2,6,0,14,1.0,0.8,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,1,4,0,16,0,4,0.375,0.8,0,"Grave Threat On Any Student, Personnel Or Administrator"
17,3,7,0,5,0,3,2.6,4.25,0,"Grave Threat On Any Student, Personnel Or Administrator"
3,5,2,1,25,1,9,0.48,0.3,1,"Grave Threat On Any Student, Personnel Or Administrator"
7,1,6,2,29,1,1,0.276,3.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
14,5,7,2,9,0,5,1.889,2.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,1,3,0,26,0,9,0.192,0.3,1,"Grave Threat On Any Student, Personnel Or Administrator"
3,1,3,2,9,0,1,0.556,1.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
19,3,0,0,23,1,6,0.261,2.714,0,"Grave Threat On Any Student, Personnel Or Administrator"
14,4,3,2,4,0,3,2.75,3.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
19,3,1,2,11,1,12,0.636,1.462,1,"Grave Threat On Any Student, Personnel Or Administrator"
15,3,6,1,22,1,11,0.545,1.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
19,2,8,1,26,1,5,0.462,3.167,0,"Grave Threat On Any Student, Personnel Or Administrator"
17,1,7,1,17,0,3,0.529,4.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
15,1,2,2,7,0,11,0.571,1.25,1,"Grave Threat On Any Student, Personnel Or Administrator"
17,4,0,2,19,1,0,0.421,17.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,4,1,1,20,0,6,0.45,0.571,0,"Grave Threat On Any Student, Personnel Or Administrator"
10,5,0,0,9,1,5,1.111,1.667,0,"Grave Threat On Any Student, Personnel Or Administrator"
19,5,8,2,21,0,2,0.857,6.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
5,5,8,0,3,1,13,6.0,0.357,1,"Grave Threat On Any Student, Personnel Or Administrator"
11,1,1,1,9,1,1,0.333,5.5,0,"Grave Threat On Any Student, Personnel Or Administrator"
9,2,6,2,17,1,2,0.588,3.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
16,1,1,0,15,0,7,0.2,2.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
8,5,2,2,20,0,6,0.6,1.143,1,"Grave Threat On Any Student, Personnel Or Administrator"
10,5,5,2,13,1,12,1.154,0.769,1,"Grave Threat On Any Student, Personnel Or Administrator"
5,3,4,0,25,1,9,0.4,0.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
10,2,2,1,8,1,15,0.75,0.625,1,"Grave Threat On Any Student, Personnel Or Administrator"
20,3,7,0,25,0,9,0.52,2.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
5,4,0,1,15,0,12,0.533,0.385,0,"Grave Threat On Any Student, Personnel Or Administrator"
13,0,5,1,29,0,13,0.172,0.929,1,"Grave Threat On Any Student, Personnel Or Administrator"
20,1,0,0,26,0,4,0.077,4.0,0,"Grave Threat On Any Student, Personnel Or Administrator"
5,4,7,0,12,0,14,1.25,0.333,1,"Grave Threat On Any Student, Personnel Or Administrator"
12,1,8,1,10,1,9,1.0,1.2,0,"Grave Threat On Any Student, Personnel Or Administrator"
18,3,1,1,11,1,11,0.636,1.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
16,2,2,2,16,0,9,0.375,1.6,1,"Grave Threat On Any Student, Personnel Or Administrator"
18,2,5,2,22,0,2,0.409,6.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
15,3,8,1,28,1,12,0.5,1.154,0,"Grave Threat On Any Student, Personnel Or Administrator"
7,0,6,1,4,0,10,1.5,0.636,0,"Grave Threat On Any Student, Personnel Or Administrator"
20,1,4,2,24,0,7,0.25,2.5,1,"Grave Threat On Any Student, Personnel Or Administrator"
4,5,6,2,29,1,9,0.552,0.4,1,"Grave Threat On Any Student, Personnel Or Administrator"
2,1,3,2,11,0,1,0.455,1.0,1,"Grave Threat On Any Student, Personnel Or Administrator"
12,3,2,0,15,1,4,0.533,2.4,1,"Grave Threat On Any Student, Personnel Or Administrator"
