student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S14768,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",6,1,0,1,9,1,0.32,1,0,0.062,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S14769,"Engaging outside marriage, obscene and immoral conduct in and off campus",6,0,0,1,7,1,0.417,0,0,0.071,Unbecoming Attitude In Social Media
S14770,Engaging in trouble outside the campus endangering the name of school,0,2,1,2,4,1,0.409,1,5,1.2,Bullying Faculty Members/personnel
S14771,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",4,4,0,0,4,1,0.481,0,2,0.333,Membership In Sororities And Fraternities
S14772,Engaging in premarital sex,7,2,0,1,10,1,0.443,1,0,0.056,Wearing Inappropriate/incomplete Uniform
S14773,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,8,0,2,2,12,0,0.372,1,0,0.048,Gaining Unauthorized Access To School Computer Or Network
S14774,"Cheating in examinations, projects, case reports and research papers of others",5,4,0,0,5,1,0.546,1,0,0.091,Not Attending School Function/activities
S14775,Public display of affection in any places inside the campus or in social media,3,0,3,0,3,0,0.407,1,6,1.0,Viewing Pornographic Sites
S14776,Lending/borrowing school ID as pass/for gate access,5,4,1,0,6,1,0.433,1,3,0.333,Verbal Or Physical Altercation Between Students Or Group Of Students
S14777,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,2,1,7,0,0.322,0,0,0.083,Bringing Outsiders To School During School Function/activity
S14778,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",3,1,1,2,5,1,0.332,0,2,0.333,Bullying Students/fellow Students - Physically
S14779,Lack of respect to faculty/authority,4,1,0,2,6,1,0.483,1,4,0.455,Introducing False Information Or Offensive Messages
S14780,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",2,0,0,0,3,1,0.171,0,0,0.167,Assault Fellow Students
S14781,Organizing of groups for purpose of destroying school properties,4,1,0,1,5,1,0.56,1,5,0.6,Indecency In Media
S14782,Extortion or blackmailing or attempt,7,0,0,0,8,1,0.258,1,0,0.062,Wearing Inappropriate/incomplete Uniform
S14783,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",3,0,0,0,4,0,0.346,0,6,0.875,Possession Or Use Of Deadly Weapons Or Drugs
S14784,Indecency in media,5,0,2,1,8,0,0.257,1,1,0.143,Leaving The Classroom Without Permission
S14785,Engaging in any form of gambling,3,2,0,0,4,1,0.259,1,5,0.75,Leaving The Classroom Without Permission
S14786,Inciting others to violate school regulations or not to attend classes,3,3,2,0,5,1,0.423,0,0,0.111,"Wearing Of Scarves, Patches, Caps"
S14787,Conviction for a criminal offense by the administrator's judgment,4,0,0,1,6,1,0.196,0,0,0.091,Engaging In Any Form Of Gambling
S14788,Use of foul language,4,0,0,0,5,0,0.173,0,5,0.6,Lack Of Respect To Faculty/authority
S14789,Public display of affection in any places inside the campus or in social media,1,0,1,0,1,0,0.287,0,8,3.0,Financing Or Promoting Prohibited Drugs
S14790,Cybersecurity breach (plagiarism),1,2,0,0,1,1,0.41,0,2,1.0,Falsification Of Official Documents
S14791,Pushing of prohibited drugs,0,3,0,0,2,1,0.461,0,6,2.333,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises"
S14792,Leaving the classroom without permission during class hour and school activity,2,0,0,0,3,1,0.345,1,4,0.833,Jumping Over The Fence
S14793,Verbal or physical altercation between students or group of students,0,2,0,0,2,1,0.413,0,7,2.667,Bringing Dishonor To School
S14794,Wilful and malicious damage of the property of any member of school community,6,2,0,1,8,1,0.418,0,3,0.267,Leaving The Classroom Without Permission
S14795,"Forging signatures of school authorities, parents, guardians or students",0,2,0,0,1,1,0.397,0,2,1.5,Preventing Normal Operation Of Computers
S14796,Shoplifting,2,2,1,2,4,1,0.24,0,0,0.143,Preventing Normal Operation Of Computers
S14797,Pushing of prohibited drugs,5,1,0,2,9,1,0.403,1,0,0.067,Cheating In Examinations Or Research Papers
S14798,Students/fellow students - Verbally/Written,2,2,1,1,5,1,0.494,1,0,0.125,Bullying Students/fellow Students - Verbally/written
S14799,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,7,0,2,1,9,0,0.447,1,0,0.059,Financing Or Promoting Prohibited Drugs
S14800,Wearing of improper and other colored PE uniforms,7,0,0,0,8,0,0.236,1,0,0.062,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S14801,"Falsification of official documents, test papers, clearances and confidential",3,1,0,2,6,1,0.247,0,0,0.1,Unexcused Tardiness/absence From Class
S14802,Use of foul language,3,0,1,1,6,0,0.211,1,2,0.3,Shoplifting
S14803,Cybersecurity breach (plagiarism),4,1,0,0,6,1,0.263,1,4,0.455,Lending/borrowing School Id As Pass
S14804,Shoplifting,1,1,1,1,4,1,0.057,0,1,0.333,Inciting Others To Violate School Regulations
S14805,Assault fellow students,4,1,1,2,6,1,0.525,1,0,0.091,Possession Of Pornographic Materials Or Uploading Pornographic Pictures
S14806,Wearing of improper and other colored PE uniforms,2,0,1,0,2,0,0.373,0,6,1.4,Wearing Of Improper And Other Colored Pe Uniforms
S14807,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,0,1,1,1,3,0,0.159,0,9,2.5,Bullying Students/fellow Students - Physically
S14808,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",4,1,0,0,5,0,0.265,1,2,0.3,Use Of Foul Language
S14809,Forgery,7,2,0,1,9,1,0.575,1,0,0.059,Conviction For Criminal Offense
S14810,Cybersecurity breach (plagiarism),3,2,0,0,4,1,0.398,1,0,0.125,Cybersecurity Breach (Plagiarism)
S14811,Colored nail polish,2,1,2,2,4,0,0.249,0,6,1.0,Insubordination To Authorities Or Faculty
S14812,"Cheating in examinations, projects, case reports and research papers of others",6,1,0,0,6,1,0.426,1,0,0.077,Wearing Of Accessories Not Part Of The Daily Uniform
S14813,Recruitment and/or membership in sororities and fraternities,0,1,0,0,1,1,0.191,0,5,3.0,"Lending, Borrowing, Using Another Person’s Id/ssp"
S14814,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,2,2,0,0,2,1,0.32,0,0,0.2,Wearing Of Accessories Not Part Of The Daily Uniform
S14815,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",4,0,0,0,5,1,0.366,1,2,0.3,Gambling/betting In All Forms
S14816,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",1,1,0,0,3,1,0.203,0,5,1.2,Colored Dyed Color/hair/beard
S14817,"Grave threat on any student, personnel or administrator",3,0,0,1,4,1,0.173,0,0,0.125,Lending/borrowing School Id As Pass
S14818,Forgery,4,0,0,0,4,1,0.088,1,2,0.333,Wearing Of Indecent Attire
S14819,Students/fellow students - Physically,4,2,2,1,6,1,0.669,1,2,0.273,Improper Or Indecent Language Or Gesture
S14820,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),1,0,2,0,2,0,0.353,0,5,1.5,Vandalism
S14821,"Stealing property of the school, students, school personnel, and fellow students",5,1,2,0,6,1,0.428,1,0,0.083,Viewing Pornographic Sites
S14822,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,2,1,4,0,0.281,1,0,0.125,Unbecoming Attitude In Social Media
S14823,Providing/financing parties for prohibited drugs,2,0,2,0,3,1,0.263,0,5,1.0,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises"
S14824,Conviction for a criminal offense by the administrator's judgment,2,2,0,0,4,1,0.243,0,0,0.143,Jumping Over The Fence
S14825,Forgery,5,4,1,0,7,1,0.581,0,3,0.308,Colored Dyed Color/hair/beard
S14826,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",5,1,0,1,7,1,0.425,1,4,0.385,Indecency In Media
S14827,Circulating destructive language and statement that is against the school through any platform,7,4,2,1,9,1,0.628,1,0,0.059,Unbecoming Attitude In Social Media
S14828,"Stealing property of the school, students, school personnel, and fellow students",6,3,0,0,7,1,0.652,0,0,0.071,Bringing Dishonor To School
S14829,Membership in sororities and fraternities,4,3,1,0,4,1,0.69,0,0,0.111,Bullying Faculty Members/personnel
S14830,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",0,0,0,2,4,0,0.25,0,6,1.4,Bullying Students/fellow Students - Physically
S14831,"Vandalism, destruction of school properties",1,2,0,1,3,1,0.338,0,0,0.2,Jumping Over The Fence
S14832,Pushing of prohibited drugs,3,1,0,0,3,1,0.414,0,1,0.286,Extortion Or Blackmail
S14833,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,4,0,2,0,5,1,0.243,0,1,0.2,Direct Assault On Faculty Or Authority
S14834,Pushing of prohibited drugs,1,0,0,0,1,1,0.0,1,3,1.333,Placing Of Stickers And Other Objects On School Id
S14835,Cybersecurity breach (plagiarism),2,3,1,0,4,1,0.283,1,4,0.714,Gambling/betting In All Forms
S14836,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",5,1,1,0,6,1,0.547,1,0,0.083,Disrespect To Faculty Or Authority
S14837,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",4,3,1,1,6,1,0.421,0,0,0.091,Drug Pushing
S14838,Using another person's identity,2,1,1,1,3,1,0.289,0,7,1.333,Organizing Destructive Groups
S14839,Promoting or participating in immoral/indecent conduct on or off campus,3,0,1,0,5,1,0.113,0,6,0.778,Improper Or Indecent Language Or Gesture
S14840,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,4,2,2,0,6,1,0.546,1,3,0.364,Wearing Of Indecent Attire
S14841,"Littering the campus (candy wrappers, bottles, plastic materials)",5,0,1,0,6,0,0.303,1,0,0.083,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S14842,Forgery,7,0,1,1,8,1,0.38,1,0,0.062,Colored Dyed Color/hair/beard
S14843,Verbal or physical altercation between students or group of students,8,2,1,2,11,1,0.516,1,0,0.05,Public Display Of Affection
S14844,"Grave threat on any student, personnel or administrator",1,2,1,0,1,1,0.251,1,8,3.0,Inciting Others To Violate School Regulations
S14845,"Purchase, sale or distribution of alcoholic beverages or cigarettes",1,0,1,0,1,1,0.205,0,8,3.0,Drug Pushing
S14846,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),5,0,2,2,7,0,0.344,0,1,0.154,Wearing Of Heavy Make-up Or Cosmetics
S14847,Wilful and malicious damage of the property of any member of school community,0,3,0,0,1,1,0.478,0,1,1.0,Vandalism
S14848,Bringing outsiders to school during school function/activity,2,1,0,1,3,1,0.186,1,6,1.167,Indecency In Media
S14849,Unexcused tardiness/absence from class,7,0,1,1,9,0,0.217,1,0,0.059,Engaging In Trouble Outside Campus
S14850,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,1,1,6,0,0.241,0,3,0.364,Engaging In Any Form Of Gambling
S14851,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",4,0,0,0,4,1,0.271,1,3,0.444,Bullying Students/fellow Students - Verbally/written
S14852,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,2,0,0,0,2,1,0.274,0,7,1.6,Stealing Property Of School Or Students
S14853,Lack of respect to faculty/authority,3,0,0,0,5,1,0.087,0,2,0.333,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S14854,Engaging in any form of gambling,6,2,1,1,8,1,0.543,1,2,0.2,Verbal Or Physical Altercation Between Students Or Group Of Students
S14855,Organizing of groups for purpose of destroying school properties,5,0,0,2,9,1,0.384,0,0,0.067,Bullying Faculty Members/personnel
S14856,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",7,2,0,0,7,1,0.467,1,1,0.133,Unexcused Tardiness/absence From Class
S14857,"Littering the campus (candy wrappers, bottles, plastic materials)",5,0,1,0,6,0,0.344,1,0,0.083,Failure To Comply With Investigation Requirements
S14858,Jumping over the fence,5,3,0,0,6,1,0.604,1,0,0.083,Willful Damage Of Property
S14859,"Vandalism, destruction of school properties",3,3,1,1,4,1,0.405,1,1,0.25,Littering The Campus
S14860,"Grave threat on any student, personnel or administrator",7,1,0,1,9,1,0.328,1,0,0.059,Engaging In Trouble Outside Campus
S14861,Public display of affection in any places inside the campus or in social media,3,1,0,0,3,0,0.28,0,1,0.286,Falsification Of Official Documents
S14862,Wearing of improper and other colored PE uniforms,6,0,0,0,8,0,0.145,1,0,0.067,Introducing False Information Or Offensive Messages
S14863,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",1,1,2,0,2,0,0.234,0,8,2.25,Not Following Prescribed Hair Cut
S14864,Bringing outsiders to school for improper purpose,3,1,0,0,5,1,0.342,0,5,0.667,Littering The Campus
S14865,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,1,1,1,3,1,0.252,1,1,0.333,Conviction For Criminal Offense
S14866,Bringing outsiders to school during school function/activity,8,2,0,0,9,1,0.328,1,0,0.056,Stealing Property Of School Or Students
S14867,Students/fellow students - Physically,6,2,0,1,8,1,0.52,1,0,0.067,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S14868,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",3,0,2,0,4,0,0.222,0,5,0.75,Cybersecurity Breach (Plagiarism)
S14869,"Wearing of scarves, patches, caps",2,1,1,1,5,0,0.188,0,2,0.375,Inciting Others To Violate School Regulations
S14870,Inciting others to violate school regulations or not to attend classes,1,0,1,0,2,1,0.31,1,3,1.0,Bullying Faculty Members/personnel
S14871,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),0,1,4,2,3,0,0.263,0,7,2.0,Failure To Comply With Investigation Requirements
S14872,Students/fellow students - Verbally/Written,2,3,2,1,5,1,0.442,1,0,0.125,Wearing Inappropriate/incomplete Uniform
S14873,Real acts of threat (major/minor) that constitute incompatibility,3,1,1,1,6,1,0.517,1,5,0.6,Disrespect To Faculty Or Authority
S14874,Consistent violation of school rules and regulations,4,0,0,1,6,1,0.297,1,0,0.091,Gambling/betting In All Forms
S14875,Students/fellow students - Physically,4,2,0,1,6,1,0.27,0,1,0.182,Gaining Unauthorized Access To School Computer Or Network
S14876,"Cheating in examinations, projects, case reports and research papers of others",0,1,0,0,1,1,0.244,0,1,1.0,Viewing Pornographic Sites
S14877,Extortion or blackmailing or attempt,5,3,0,0,7,1,0.575,0,0,0.077,Wearing Inappropriate/incomplete Uniform
S14878,Colored nail polish,5,1,0,1,7,0,0.388,1,0,0.077,Colored Dyed Color/hair/beard
S14879,Lack of respect to faculty/authority,2,1,0,1,5,1,0.333,1,0,0.125,Forging Signatures
S14880,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",4,1,3,0,6,0,0.28,1,2,0.273,Gambling/betting In All Forms
S14881,"Stealing property of the school, students, school personnel, and fellow students",4,2,0,0,5,1,0.488,1,2,0.3,Extortion Or Blackmail
