student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
SYN11067,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",1,0,1,1,4,0,0.56,0
SYN11068,Viewing pornographic sites on the Internet/website,0,0,0,0,4,1,0.0,0
SYN11069,"Forging signatures of school authorities, parents, guardians",1,0,1,2,3,1,1.0,1
SYN11070,"Shouting, yelling boisterously, jeering, dropping materials",1,0,1,2,6,0,0.61,0
SYN11071,Not following prescribed hair cut (trendy/punk haircut),0,0,0,0,2,0,0.0,0
SYN11072,Shoplifting,1,0,1,2,4,1,0.86,1
SYN11073,Not following prescribed hair cut (trendy/punk haircut),0,0,0,1,7,0,0.19,0
SYN11074,Promoting or participating in immoral/indecent conduct,2,1,1,0,2,1,1.0,1
SYN11075,Posing of bikini pictures or other videos/body exposure online,0,0,0,0,3,0,0.0,0
SYN11076,"Insubordination to authorities, supervisors, and personnel",1,0,1,2,11,1,0.36,0
SYN11077,Preventing normal operation (e.g. changing system configuration),0,0,0,0,2,1,0.0,0
SYN11078,Posting below or circulating destructive language or hate speech,1,0,1,1,3,1,0.7,1
SYN11079,Organizing of groups for purpose of destroying school harmony,1,0,1,0,4,1,0.26,0
SYN11080,Inciting others to violate school regulations or norms,0,0,0,0,3,1,0.0,0
SYN11081,"Stealing property of the school, students, school personnel",0,0,0,0,6,1,0.0,0
SYN11082,Direct assault on any member of the school community,0,0,0,1,7,1,0.19,0
SYN11083,Bringing outsiders to school during school functions,0,0,0,1,3,1,0.38,0
SYN11084,Students/fellow students - Verbally/Written,0,0,0,0,5,1,0.0,0
SYN11085,Wearing of improper and other colored PE uniforms,3,2,1,0,6,0,0.84,1
SYN11086,Indecency in media,0,0,0,0,4,0,0.0,0
SYN11087,Recruitment and/or membership in sororities and fraternities,1,0,1,1,6,1,0.4,0
SYN11088,Engaging in any form of gambling,1,0,1,0,3,1,0.32,0
SYN11089,"Cheating in examinations, projects, case reports and other work",3,1,2,0,5,1,0.82,1
SYN11090,"Introduction of improper, foul or indecent language online",0,0,0,0,6,1,0.0,0
SYN11091,Cybersecurity breach (plagiarism),0,0,0,1,7,1,0.19,0
SYN11092,Students/fellow students - Physically,1,1,0,0,4,1,0.46,0
SYN11093,Posing of bikini pictures or other videos/body exposure online,3,0,3,0,3,0,0.98,1
SYN11094,Use of foul language,0,0,0,0,3,0,0.0,0
SYN11095,Colored dyed color/hair/beard,0,0,0,0,6,0,0.0,0
SYN11096,Placing of stickers and other objects on school ID,0,0,0,0,4,0,0.0,0
SYN11097,"Grave threat on any student, personnel or administrator",1,1,0,0,5,1,0.38,0
SYN11098,Students/fellow students - Physically,0,0,0,0,2,1,0.0,0
SYN11099,"Possession or use of deadly weapons, explosives, projectiles",0,0,0,0,3,1,0.0,0
SYN11100,Lending/borrowing school ID as pass/for gate access,1,0,1,0,0,1,1.0,1
SYN11101,Unbecoming attitude of an image as Pitikarts such as lewd conduct,2,0,2,1,4,1,0.82,1
SYN11102,Unexcused tardiness/absence from class,1,1,0,2,3,0,1.0,1
SYN11103,"Wearing of scarves, patches, caps",0,0,0,1,3,0,0.38,0
SYN11104,Providing/financing parties for prohibited drugs,1,1,0,1,2,1,1.0,1
SYN11105,Engaging in premarital sex,2,0,2,1,8,1,0.46,0
SYN11106,Bullying (Cyber or otherwise) Faculty members/personnel,1,1,0,0,3,1,0.57,0
SYN11107,Wearing of accessories not part of the daily uniform,0,0,0,2,7,0,0.38,0
SYN11108,Students/fellow students - Verbally/Written,1,0,1,1,6,1,0.4,0
SYN11109,Public display of affection in any places inside the campus,2,1,1,1,2,0,1.0,1
SYN11110,Wilful and malicious damage of the property of any member,0,0,0,1,3,1,0.38,0
SYN11111,Preventing normal operation (e.g. changing system configuration),3,1,2,0,1,1,1.0,1
SYN11112,Direct assault on any member of the school community,0,0,0,0,0,1,0.0,0
SYN11113,Public display of affection in any places inside the campus,1,0,1,1,5,0,0.47,0
SYN11114,Jumping over the fence,0,0,0,1,3,1,0.38,0
SYN11115,Colored dyed color/hair/beard,1,1,0,1,4,0,0.76,1
SYN11116,Bullying (Cyber or otherwise) Faculty members/personnel,2,0,2,0,6,1,0.37,0
SYN11117,"Stealing property of the school, students, school personnel",0,0,0,0,4,1,0.0,0
SYN11118,Verbal or physical altercation between students or personnel,0,0,0,0,4,1,0.0,0
SYN11119,Bringing outsiders to school during school functions,0,0,0,0,6,1,0.0,0
SYN11120,Gambling/betting in all forms,1,1,0,0,0,1,1.0,1
SYN11121,Assault fellow students,2,1,1,0,5,1,0.6,0
SYN11122,Public display of affection in any places inside the campus,3,0,3,0,6,0,0.56,0
SYN11123,Indecency in media,0,0,0,0,1,0,0.0,0
SYN11124,Viewing pornographic sites on the Internet/website,0,0,0,0,7,1,0.0,0
SYN11125,"Altering information (e.g., changing the password or credentials)",1,1,0,0,6,1,0.33,0
SYN11126,Lack of respect to faculty/authority,2,1,1,0,3,1,0.9,1
SYN11127,Verbal or physical altercation between students or personnel,1,0,1,0,2,1,0.43,0
SYN11128,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",0,0,0,2,7,0,0.38,0
SYN11129,Unauthorized enrichment or stealing whether attempted or not,2,2,0,1,8,1,0.68,1
SYN11130,Forgery,1,1,0,0,8,1,0.26,0
SYN11131,"Altering information (e.g., changing the password or credentials)",1,0,1,0,6,1,0.19,0
SYN11132,Preventing normal operation (e.g. changing system configuration),0,0,0,0,1,1,0.0,0
SYN11133,Bringing outsiders to school during school functions,0,0,0,0,3,1,0.0,0
SYN11134,"Vandalism, destruction of school properties",2,2,0,1,3,1,1.0,1
SYN11135,Direct assault on any member of the school community,0,0,0,0,4,1,0.0,0
SYN11136,"Display, possession or distribution of pornographic materials",0,0,0,0,5,1,0.0,0
SYN11137,Colored nail polish,0,0,0,1,5,0,0.25,0
SYN11138,"Engaging outside marriage, obscene and immoral conduct",1,0,1,1,9,1,0.28,0
SYN11139,"Wearing of scarves, patches, caps",1,1,0,0,0,0,1.0,1
SYN11140,Bringing outsiders to school during school functions,1,1,0,2,7,1,0.66,1
SYN11141,"Insubordination to authorities, supervisors, and personnel",0,0,0,0,4,1,0.0,0
SYN11142,Wilful failure to comply with promises or notices,0,0,0,0,3,1,0.0,0
SYN11143,Using another person's identity,1,0,1,0,5,1,0.22,0
SYN11144,Public display of affection in any places inside the campus,3,2,1,0,5,0,0.98,1
SYN11145,Unauthorized enrichment or stealing whether attempted or not,2,0,2,1,3,1,1.0,1
SYN11146,Using another person's identity,0,0,0,1,4,1,0.3,0
SYN11147,"Damage, destruction of network, computer or information system",0,0,0,0,3,1,0.0,0
SYN11148,Conviction for a criminal offense by authorities,0,0,0,0,2,1,0.0,0
SYN11149,"Damage, destruction of network, computer or information system",0,0,0,0,7,1,0.0,0
SYN11150,Wearing and using of electronic headset and/or audio devices,0,0,0,0,2,0,0.0,0
SYN11151,"Forging signatures of school authorities, parents, guardians",0,0,0,1,4,1,0.3,0
SYN11152,Bringing outsiders to school for improper purpose,1,0,1,0,2,1,0.43,0
SYN11153,Promoting or participating in immoral/indecent conduct,1,1,0,0,4,1,0.46,0
SYN11154,Unexcused tardiness/absence from class,0,0,0,1,6,0,0.21,0
SYN11155,Preventing normal operation (e.g. changing system configuration),0,0,0,0,6,1,0.0,0
SYN11156,Bringing dishonor to the name of school,0,0,0,2,7,1,0.38,0
SYN11157,Bringing dishonor to the name of school,0,0,0,1,6,1,0.21,0
SYN11158,Colored dyed color/hair/beard,0,0,0,0,3,0,0.0,0
SYN11159,Wearing of improper and other colored PE uniforms,1,0,1,0,1,0,0.65,0
SYN11160,Viewing pornographic sites on the Internet/website,0,0,0,0,1,1,0.0,0
SYN11161,Not following prescribed hair cut (trendy/punk haircut),0,0,0,1,3,0,0.38,0
SYN11162,Wilful and malicious damage of the property of any member,1,1,0,1,5,1,0.63,0
SYN11163,Bringing outsiders to school for improper purpose,3,0,3,0,4,1,0.78,1
SYN11164,Viewing pornographic sites on the Internet/website,2,0,2,0,6,1,0.37,0
SYN11165,Wearing and using of electronic headset and/or audio devices,4,2,2,0,3,0,1.0,1
SYN11166,Indecency in media,1,0,1,1,4,0,0.56,0
SYN11167,Forgery,1,0,1,0,4,1,0.26,0
SYN11168,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",1,0,1,1,7,0,0.35,0
SYN11169,Wearing inappropriate/incomplete uniform (No valid reason),1,1,0,0,6,0,0.33,0
SYN11170,"Altering information (e.g., changing the password or credentials)",2,1,1,1,4,1,1.0,1
SYN11171,Consistent violation of school rules and regulations,1,1,0,2,2,1,1.0,1
SYN11172,Jumping over the fence,1,0,1,0,4,1,0.26,0
SYN11173,Wilful and malicious damage of the property of any member,0,0,0,2,7,1,0.38,0
SYN11174,Organizing of groups for purpose of destroying school harmony,0,0,0,0,4,1,0.0,0
SYN11175,Consistent violation of school rules and regulations,1,0,1,0,2,1,0.43,0
SYN11176,Bringing outsiders to school during school functions,3,2,1,0,4,1,1.0,1
SYN11177,Conviction for a criminal offense by authorities,3,1,2,0,4,1,0.98,1
SYN11178,"Altering information (e.g., changing the password or credentials)",1,0,1,0,4,1,0.26,0
SYN11179,"Insubordination to authorities, supervisors, and personnel",0,0,0,0,4,1,0.0,0
SYN11180,Using another person's identity,1,0,1,0,4,1,0.26,0
SYN11181,Engaging in trouble outside the campus endangering others,0,0,0,0,4,1,0.0,0
SYN11182,Colored nail polish,2,0,2,0,5,0,0.43,0
SYN11183,Wearing inappropriate/incomplete uniform (No valid reason),2,1,1,0,2,0,1.0,1
SYN11184,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,0,1,0,0.0,0
SYN11185,"Gross acts of disobedience, disrespect in words and action",1,1,0,1,6,1,0.54,0
SYN11186,Engaging in any form of gambling,0,0,0,1,6,1,0.21,0
SYN11187,Wilful and malicious damage of the property of any member,3,1,2,0,7,1,0.61,0
SYN11188,"Introduction of improper, foul or indecent language online",1,1,0,1,6,1,0.54,0
SYN11189,Colored nail polish,1,1,0,0,2,0,0.77,1
SYN11190,"Wearing of plunging necklines, backless, spaghetti straps",1,0,1,1,6,1,0.4,0
SYN11191,"Wearing of plunging necklines, backless, spaghetti straps",1,0,1,0,2,1,0.43,0
SYN11192,Students/fellow students - Verbally/Written,0,0,0,2,2,1,1.0,1
SYN11193,Cybersecurity breach (plagiarism),2,2,0,0,3,1,1.0,1
SYN11194,Wilful failure to comply with promises or notices,2,0,2,0,3,1,0.65,0
SYN11195,"Smoking, vaping or possession of cigarettes, drinks, etc.",0,0,0,0,5,1,0.0,0
SYN11196,"Falsification of official documents, test papers, records",3,1,2,0,1,1,1.0,1
SYN11197,Organizing of groups for purpose of destroying school harmony,1,1,0,2,6,1,0.76,1
SYN11198,Unauthorized use of information,1,0,1,1,3,1,0.7,1
SYN11199,Students/fellow students - Physically,2,1,1,1,9,1,0.51,0
SYN11200,Unbecoming attitude of an image as Pitikarts such as lewd conduct,1,0,1,0,3,1,0.32,0
SYN11201,Conviction for a criminal offense by authorities,3,2,1,0,4,1,1.0,1
SYN11202,Indecency in media,3,0,3,0,2,0,1.0,1
SYN11203,Assault fellow students,1,0,1,1,6,1,0.4,0
SYN11204,Using another person's identity,0,0,0,0,3,1,0.0,0
SYN11205,"Wearing of scarves, patches, caps",2,0,2,1,1,0,1.0,1
SYN11206,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",2,2,0,0,3,0,1.0,1
SYN11207,Posing of bikini pictures or other videos/body exposure online,0,0,0,0,4,0,0.0,0
SYN11208,Use of foul language,2,1,1,0,4,0,0.72,1
SYN11209,Not following prescribed hair cut (trendy/punk haircut),0,0,0,0,5,0,0.0,0
SYN11210,Inciting others to violate school regulations or norms,2,1,1,0,3,1,0.9,1
SYN11211,Verbal or physical altercation between students or personnel,0,0,0,1,6,1,0.21,0
SYN11212,"Wearing of plunging necklines, backless, spaghetti straps",4,1,3,1,5,1,1.0,1
SYN11213,Gaining access to the school computer or computer system,0,0,0,0,7,1,0.0,0
SYN11214,Recruitment and/or membership in sororities and fraternities,2,2,0,0,5,1,0.77,1
SYN11215,Inciting others to violate school regulations or norms,1,1,0,1,8,1,0.42,0
SYN11216,Wilful and malicious damage of the property of any member,0,0,0,0,7,1,0.0,0
SYN11217,Gambling/betting in all forms,0,0,0,0,6,1,0.0,0
SYN11218,Use of foul language,1,0,1,0,2,0,0.43,0
SYN11219,Posting below or circulating destructive language or hate speech,1,0,1,1,5,1,0.47,0
SYN11220,Wilful failure to comply with promises or notices,0,0,0,0,3,1,0.0,0
SYN11221,Not following prescribed hair cut (trendy/punk haircut),1,1,0,0,4,0,0.46,0
SYN11222,"Wearing of scarves, patches, caps",1,0,1,0,5,0,0.22,0
SYN11223,Wilful failure to comply with promises or notices,2,2,0,0,6,1,0.66,1
SYN11224,Pushing of prohibited drugs,1,1,0,0,3,1,0.57,0
SYN11225,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,8,0,0.0,0
SYN11226,Membership in sororities and fraternities,0,0,0,2,7,1,0.38,0
SYN11227,"Cheating in examinations, projects, case reports and other work",1,1,0,0,2,1,0.77,1
SYN11228,Use of foul language,2,0,2,0,5,0,0.43,0
SYN11229,Membership in sororities and fraternities,1,1,0,1,6,1,0.54,0
SYN11230,Unauthorized use of information,2,1,1,0,3,1,0.9,1
SYN11231,"A student caught lending, borrowing, using another's ID",1,1,0,1,4,0,0.76,1
SYN11232,Posing of bikini pictures or other videos/body exposure online,1,1,0,0,3,0,0.57,0
SYN11233,Wilful failure to comply with promises or notices,0,0,0,0,6,1,0.0,0
SYN11234,"Display, possession or distribution of pornographic materials",0,0,0,0,6,1,0.0,0
SYN11235,Promoting or participating in immoral/indecent conduct,0,0,0,1,6,1,0.21,0
SYN11236,Circulating destructive language and statement that defames,0,0,0,1,4,1,0.3,0
SYN11237,Using another person's identity,0,0,0,0,1,1,0.0,0
SYN11238,Jumping over the fence,2,1,1,0,4,1,0.72,1
SYN11239,"Shouting, yelling boisterously, jeering, dropping materials",2,0,2,0,0,0,1.0,1
SYN11240,"Vandalism, destruction of school properties",3,0,3,1,7,1,0.68,1
SYN11241,Conviction for a criminal offense by authorities,1,1,0,2,4,1,1.0,1
SYN11242,"Damage, destruction of network, computer or information system",0,0,0,0,2,1,0.0,0
SYN11243,Unexcused tardiness/absence from class,1,1,0,1,4,0,0.76,1
SYN11244,"Possession or use of deadly weapons, explosives, projectiles",1,0,1,0,4,1,0.26,0
SYN11245,Not following prescribed hair cut (trendy/punk haircut),0,0,0,0,4,0,0.0,0
SYN11246,Wilful and malicious damage of the property of any member,1,0,1,0,5,1,0.22,0
SYN11247,Unauthorized use of information,2,0,2,0,3,1,0.65,0
SYN11248,Posing of bikini pictures or other videos/body exposure online,2,1,1,0,5,0,0.6,0
SYN11249,Wearing of school uniform/program uniform improperly,0,0,0,1,5,0,0.25,0
SYN11250,Unauthorized enrichment or stealing whether attempted or not,1,1,0,1,3,1,0.95,1
SYN11251,Colored nail polish,0,0,0,0,3,0,0.0,0
SYN11252,"Stealing property of the school, students, school personnel",0,0,0,0,3,1,0.0,0
SYN11253,Bringing outsiders to school during school functions,1,1,0,1,6,1,0.54,0
SYN11254,"Introducing false information, accessing someone else's data",0,0,0,0,5,1,0.0,0
SYN11255,"Possession or use of deadly weapons, explosives, projectiles",1,0,1,2,5,1,0.72,1
SYN11256,Preventing normal operation (e.g. changing system configuration),2,0,2,1,3,1,1.0,1
SYN11257,Posting below or circulating destructive language or hate speech,1,1,0,0,7,1,0.29,0
SYN11258,"Altering information (e.g., changing the password or credentials)",0,0,0,2,4,1,0.6,0
SYN11259,"Wearing of scarves, patches, caps",1,0,1,0,9,0,0.13,0
SYN11260,Wilful and malicious damage of the property of any member,2,1,1,0,5,1,0.6,0
SYN11261,Wearing inappropriate/incomplete uniform (No valid reason),2,1,1,2,4,0,1.0,1
SYN11262,Lending/borrowing school ID as pass/for gate access,1,1,0,0,7,1,0.29,0
SYN11263,"Insubordination to authorities, supervisors, and personnel",2,0,2,0,7,1,0.32,0
SYN11264,"Purchase, sale or distribution of alcoholic beverages",0,0,0,2,6,1,0.43,0
SYN11265,Real acts of threat (major/minor) that constitute danger,0,0,0,1,6,1,0.21,0
SYN11266,Students/fellow students - Verbally/Written,0,0,0,0,3,1,0.0,0
SYN11267,Wearing of accessories not part of the daily uniform,0,0,0,0,5,0,0.0,0
SYN11268,Unauthorized use of information,0,0,0,0,3,1,0.0,0
SYN11269,Gaining access to the school computer or computer system,0,0,0,0,1,1,0.0,0
SYN11270,Engaging in trouble outside the campus endangering others,3,1,2,1,6,1,0.91,1
SYN11271,"Grave threat on any student, personnel or administrator",0,0,0,0,3,1,0.0,0
SYN11272,Preventing normal operation (e.g. changing system configuration),0,0,0,1,5,1,0.25,0
SYN11273,"Grave threat on any student, personnel or administrator",1,0,1,1,6,1,0.4,0
SYN11274,Colored nail polish,0,0,0,2,7,0,0.38,0
SYN11275,Cybersecurity breach (plagiarism),1,0,1,0,3,1,0.32,0
SYN11276,Membership in sororities and fraternities,1,0,1,0,8,1,0.14,0
SYN11277,Preventing normal operation (e.g. changing system configuration),1,0,1,2,2,1,1.0,1
SYN11278,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,1,6,1,0.21,0
SYN11279,"Insubordination to authorities, supervisors, and personnel",1,0,1,1,4,1,0.56,0
SYN11280,Providing/financing parties for prohibited drugs,2,2,0,0,4,1,0.92,1
SYN11281,Wearing of improper and other colored PE uniforms,0,0,0,0,7,0,0.0,0
SYN11282,Wilful failure to comply with promises or notices,0,0,0,0,4,1,0.0,0
SYN11283,"Altering information (e.g., changing the password or credentials)",1,0,1,0,4,1,0.26,0
SYN11284,Wearing inappropriate/incomplete uniform (No valid reason),0,0,0,1,6,0,0.21,0
SYN11285,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,9,0,0.0,0
SYN11286,Bringing outsiders to school for improper purpose,0,0,0,0,6,1,0.0,0
SYN11287,Real acts of threat (major/minor) that constitute danger,0,0,0,1,10,1,0.14,0
SYN11288,Bullying (Cyber or otherwise) Faculty members/personnel,1,1,0,0,3,1,0.57,0
SYN11289,Use of foul language,1,0,1,0,4,0,0.26,0
SYN11290,Extortion or blackmailing or attempt,0,0,0,1,6,1,0.21,0
SYN11291,Extortion or blackmailing or attempt,0,0,0,0,6,1,0.0,0
SYN11292,"Introducing false information, accessing someone else's data",0,0,0,1,3,1,0.38,0
SYN11293,Organizing of groups for purpose of destroying school harmony,0,0,0,0,2,1,0.0,0
SYN11294,Lack of respect to faculty/authority,0,0,0,1,8,1,0.17,0
SYN11295,Bullying (Cyber or otherwise) Faculty members/personnel,0,0,0,0,6,1,0.0,0
SYN11296,"Vandalism, destruction of school properties",1,0,1,0,5,1,0.22,0
SYN11297,Shoplifting,3,1,2,0,2,1,1.0,1
SYN11298,"Grave threat on any student, personnel or administrator",0,0,0,0,3,1,0.0,0
SYN11299,Students/fellow students - Verbally/Written,2,1,1,1,6,1,0.73,1
SYN11300,"Smoking, vaping or possession of cigarettes, drinks, etc.",2,1,1,1,11,1,0.42,0
SYN11301,Real acts of threat (major/minor) that constitute danger,0,0,0,1,4,1,0.3,0
SYN11302,"Smoking, vaping or possession of cigarettes, drinks, etc.",0,0,0,1,7,1,0.19,0
SYN11303,"Wearing of plunging necklines, backless, spaghetti straps",1,0,1,0,2,1,0.43,0
SYN11304,Leaving the classroom without permission during class hours,2,1,1,1,5,1,0.85,1
SYN11305,"Vandalism, destruction of school properties",0,0,0,0,2,1,0.0,0
SYN11306,Viewing pornographic sites on the Internet/website,1,1,0,0,6,1,0.33,0
SYN11307,Wearing inappropriate/incomplete uniform (No valid reason),1,1,0,0,2,0,0.77,1
SYN11308,Lack of respect to faculty/authority,0,0,0,0,2,1,0.0,0
