student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S12352,"Purchase, sale or distribution of alcoholic beverages or cigarettes",5,0,0,0,6,1,0.359,1,0,0.083,"Insubordination To Authorities, Supervisors, And Personnel, Faculty Members Verbally, In Writing, Physically And Slander/oral Defamation"
S12353,"A student caught lending, borrowing, using another person’s ID/SSP",6,0,3,0,7,0,0.299,1,3,0.286,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S12354,Membership in sororities and fraternities,7,2,2,0,8,1,0.559,1,0,0.062,Bringing Dishonor To The Name Of School
S12355,Recruitment and/or membership in sororities and fraternities,6,1,1,0,7,1,0.39,1,3,0.286,Organizing Of Groups For Purpose Of Destroying School Properties
S12356,"Wearing of scarves, patches, caps",5,1,0,0,5,0,0.083,1,0,0.091,Consistent Violation Of School Rules And Regulations
S12357,Unexcused tardiness/absence from class,1,0,3,0,3,0,0.227,0,7,1.6,Gambling/betting In All Forms
S12358,Bringing outsiders to school for improper purpose,0,3,0,2,2,1,0.534,0,4,1.667,"Forging Signatures Of School Authorities, Parents, Guardians Or Students"
S12359,Using another person's identity,6,1,0,1,9,1,0.267,1,0,0.062,Colored Nail Polish
S12360,Cybersecurity breach (plagiarism),4,2,0,2,7,1,0.478,1,5,0.5,Engaging In Trouble Outside The Campus Endangering The Name Of School
S12361,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,7,1,1,0,7,1,0.353,1,0,0.067,Conviction For A Criminal Offense By The Administrator's Judgment
S12362,"Purchase, sale or distribution of alcoholic beverages or cigarettes",8,2,1,1,9,1,0.514,1,1,0.111,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S12363,"Introduction of improper, foul or indecent language or gesture",1,1,0,1,2,1,0.275,0,8,2.25,Colored Dyed Color/hair/beard
S12364,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",1,1,1,1,4,0,0.156,0,5,1.0,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S12365,"Cheating in examinations, projects, case reports and research papers of others",3,0,1,2,7,1,0.36,1,0,0.091,"Not Following Prescribed Hair Cut (trendy/punk Haircut, Long Hair And Bearded, Mohawk, Top Knot, Skinhead)"
S12366,Real acts of threat (major/minor) that constitute incompatibility,5,2,0,2,9,1,0.645,0,0,0.067,Gambling/betting In All Forms
S12367,Bringing outsiders to school during school function/activity,7,2,0,0,9,1,0.415,1,0,0.059,"Wearing Of School Uniform/program Uniform Improperly (e.g. Club Shirt, Outing, Internet Places)"
S12368,Bullying (Cyber or otherwise) Faculty members/personnel,3,3,2,0,4,1,0.59,1,0,0.125,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S12369,Engaging in premarital sex,0,1,0,1,1,1,0.098,0,5,3.0,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S12370,"Possession or use of deadly weapons, explosives, prohibited drugs",8,4,0,0,9,1,0.572,1,1,0.111,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S12371,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,5,0,3,2,9,0,0.342,1,3,0.267,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S12372,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",3,1,2,1,6,0,0.175,1,0,0.1,Lending/borrowing School Id As Pass/for Gate Access
S12373,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",5,0,2,0,5,0,0.221,1,0,0.091,Students/fellow Students - Physically
S12374,Consistent violation of school rules and regulations,0,2,0,1,1,1,0.638,0,3,2.0,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S12375,Using another person's identity,8,2,1,0,8,1,0.358,1,0,0.059,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S12376,Colored nail polish,6,0,2,0,7,0,0.288,1,2,0.214,Bullying (cyber Or Otherwise) Faculty Members/personnel
S12377,"Introduction of improper, foul or indecent language or gesture",3,3,1,1,4,1,0.598,0,0,0.125,"Insubordination To Authorities, Supervisors, And Personnel, Faculty Members Verbally, In Writing, Physically And Slander/oral Defamation"
S12378,Using another person's identity,6,0,0,0,8,1,0.189,1,0,0.067,Bringing Outsiders To School During School Function/activity
S12379,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",2,1,1,1,3,1,0.145,1,7,1.333,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S12380,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",4,0,3,0,6,0,0.293,0,2,0.273,Forgery
S12381,Students/fellow students - Verbally/Written,5,1,1,1,8,1,0.378,0,3,0.286,Cybersecurity Breach (plagiarism)
S12382,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",5,0,1,1,8,0,0.116,1,0,0.071,Indecency In Media
S12383,"Grave threat on any student, personnel or administrator",7,1,0,2,9,1,0.32,1,0,0.059,Promoting Or Participating In Immoral/indecent Conduct On Or Off Campus
S12384,Gaining access to the school computer or computer network,1,0,0,0,2,1,0.305,0,7,2.0,Conviction For A Criminal Offense By The Administrator's Judgment
S12385,Use of foul language,5,0,2,1,7,0,0.247,1,4,0.385,Colored Dyed Color/hair/beard
S12386,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",1,1,1,0,1,1,0.326,1,1,0.667,"Grave Threat On Any Student, Personnel Or Administrator"
S12387,Gaining access to the school computer or computer network,4,4,1,0,5,1,0.538,1,0,0.1,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S12388,Assault fellow students,4,2,2,2,6,1,0.518,0,0,0.091,"Forging Signatures Of School Authorities, Parents, Guardians Or Students"
S12389,Verbal or physical altercation between students or group of students,4,2,0,1,5,1,0.402,0,0,0.1,Conviction For A Criminal Offense By The Administrator's Judgment
S12390,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",7,3,1,1,8,1,0.673,1,2,0.188,Engaging In Trouble Outside The Campus Endangering The Name Of School
S12391,Using another person's identity,1,1,0,0,2,1,0.441,0,8,2.25,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S12392,"Vandalism, destruction of school properties",4,4,1,1,6,1,0.707,0,0,0.091,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S12393,Assault fellow students,2,2,0,0,3,1,0.449,1,0,0.167,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
S12394,Placing of stickers and other objects on school ID,6,0,0,0,6,0,0.177,1,0,0.077,Wilful And Malicious Damage Of The Property Of Any Member Of School Community
S12395,"Falsification of official documents, test papers, clearances and confidential",4,1,1,2,6,1,0.317,0,0,0.091,Lending/borrowing School Id As Pass/for Gate Access
S12396,Engaging in premarital sex,3,2,2,1,5,1,0.61,1,0,0.111,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S12397,Lending/borrowing school ID as pass/for gate access,5,4,0,0,5,1,0.365,0,0,0.091,"Introduction Of Improper, Foul Or Indecent Language Or Gesture"
S12398,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,4,1,0,3,1,0.495,1,2,0.5,Shoplifting
S12399,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",5,1,2,0,6,0,0.313,1,0,0.083,Bringing Outsiders To School During School Function/activity
S12400,Circulating destructive language and statement that is against the school through any platform,5,4,0,2,9,1,0.622,0,0,0.067,Leaving The Classroom Without Permission During Class Hour And School Activity
S12401,Recruitment and/or membership in sororities and fraternities,4,2,2,0,4,1,0.565,0,4,0.556,"Wearing Of Scarves, Patches, Caps"
S12402,Engaging in premarital sex,7,3,1,0,7,1,0.366,1,0,0.067,Wearing Of Accessories Not Part Of The Daily Uniform (e.g. Multiple Pairs Of Earrings For Females)
S12403,"Possession or use of deadly weapons, explosives, prohibited drugs",8,3,0,1,10,1,0.506,1,1,0.105,Conviction For A Criminal Offense By The Administrator's Judgment
S12404,Extortion or blackmailing or attempt,7,2,2,0,9,1,0.551,1,0,0.059,"Wearing Of Scarves, Patches, Caps"
S12405,Engaging in trouble outside the campus endangering the name of school,2,2,1,1,5,1,0.123,0,5,0.75,Leaving The Classroom Without Permission During Class Hour And School Activity
S12406,Jumping over the fence,7,0,0,1,9,1,0.263,1,0,0.059,Bullying (cyber Or Otherwise) Faculty Members/personnel
S12407,"Grave threat on any student, personnel or administrator",4,0,0,1,5,1,0.172,0,3,0.4,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S12408,Promoting or participating in immoral/indecent conduct on or off campus,6,3,2,0,7,1,0.651,1,1,0.143,Extortion Or Blackmailing Or Attempt
S12409,"Introduction of improper, foul or indecent language or gesture",6,1,0,0,6,1,0.363,1,1,0.154,"Littering The Campus (candy Wrappers, Bottles, Plastic Materials)"
S12410,Leaving the classroom without permission during class hour and school activity,2,2,1,0,4,1,0.274,0,1,0.286,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S12411,Membership in sororities and fraternities,1,1,2,0,2,1,0.067,1,2,0.75,"Wearing Of Heavy Make-up Or Cosmetics (dark Mascara, Eyeliner, Lipsticks, Eye Shadows, Facial Make-up)"
S12412,Students/fellow students - Physically,5,0,0,1,7,1,0.223,1,0,0.077,Engaging In Trouble Outside The Campus Endangering The Name Of School
S12413,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,3,2,0,0,3,1,0.388,1,2,0.429,Using Another Person's Identity
S12414,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),4,0,1,0,4,0,0.148,1,0,0.111,Placing Of Stickers And Other Objects On School Id
S12415,"Vandalism, destruction of school properties",0,1,0,0,1,1,0.263,1,4,2.5,"Wearing Of School Uniform/program Uniform Improperly (e.g. Club Shirt, Outing, Internet Places)"
S12416,"Possession or use of deadly weapons, explosives, prohibited drugs",3,4,2,0,4,1,0.676,0,6,0.875,Unauthorized Use Of Information
S12417,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",4,1,1,0,6,0,0.276,0,3,0.364,Inciting Others To Violate School Regulations Or Not To Attend Classes
S12418,Bringing outsiders to school for improper purpose,8,0,1,1,11,1,0.252,1,0,0.05,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S12419,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",8,2,1,0,10,1,0.595,1,0,0.053,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S12420,Providing/financing parties for prohibited drugs,6,0,1,1,7,1,0.288,1,0,0.071,Bullying (cyber Or Otherwise) Faculty Members/personnel
S12421,Organizing of groups for purpose of destroying school properties,5,2,0,0,6,1,0.381,1,2,0.25,"Wearing Of Plunging Necklines, Backless, Spaghetti Straps, Indecent Attire"
S12422,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",0,0,1,0,2,1,0.235,1,3,1.333,Extortion Or Blackmailing Or Attempt
S12423,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),5,0,1,0,6,0,0.398,0,4,0.417,Consistent Violation Of School Rules And Regulations
S12424,Colored dyed color/hair/beard,1,0,3,1,3,0,0.175,0,2,0.6,Verbal Or Physical Altercation Between Students Or Group Of Students
S12425,"Introduction of improper, foul or indecent language or gesture",0,3,1,1,3,1,0.413,1,4,1.25,"Wearing Of School Uniform/program Uniform Improperly (e.g. Club Shirt, Outing, Internet Places)"
S12426,Students/fellow students - Physically,0,1,0,0,2,1,0.255,0,8,3.0,"Unauthorized Enrichment Or Stealing Whether Attempted, Frustrated, Or Consummated"
S12427,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",8,0,1,1,10,1,0.189,1,0,0.053,Promoting Or Participating In Immoral/indecent Conduct On Or Off Campus
S12428,"Cheating in examinations, projects, case reports and research papers of others",1,3,0,1,2,1,0.479,0,1,0.5,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S12429,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,1,0,0,3,1,0.463,0,0,0.2,"Forging Signatures Of School Authorities, Parents, Guardians Or Students"
S12430,"Grave threat on any student, personnel or administrator",2,1,1,1,3,1,0.365,0,7,1.333,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S12431,Students/fellow students - Verbally/Written,1,1,2,0,3,1,0.287,0,5,1.2,Gaining Access To The School Computer Or Computer Network
S12432,Shoplifting,3,2,1,1,5,1,0.534,0,0,0.111,Inciting Others To Violate School Regulations Or Not To Attend Classes
S12433,Engaging in any form of gambling,1,0,2,1,3,1,0.153,0,0,0.2,"Engaging Outside Marriage, Obscene And Immoral Conduct In And Off Campus"
S12434,"Littering the campus (candy wrappers, bottles, plastic materials)",4,0,0,2,8,0,0.269,1,4,0.385,Lending/borrowing School Id As Pass/for Gate Access
S12435,Students/fellow students - Physically,3,0,2,1,5,1,0.209,1,0,0.111,Leaving The Classroom Without Permission During Class Hour And School Activity
S12436,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",5,0,0,1,8,1,0.364,0,0,0.071,Organizing Of Groups For Purpose Of Destroying School Properties
S12437,Colored dyed color/hair/beard,3,0,1,2,5,0,0.188,1,0,0.111,Bringing Outsiders To School For Improper Purpose
S12438,Organizing of groups for purpose of destroying school properties,3,0,1,0,5,1,0.117,0,3,0.444,Placing Of Stickers And Other Objects On School Id
S12439,Leaving the classroom without permission during class hour and school activity,6,1,0,0,6,1,0.388,1,1,0.154,Bringing Outsiders To School During School Function/activity
S12440,Assault fellow students,2,2,2,0,4,1,0.528,1,4,0.714,Bringing Dishonor To The Name Of School
S12441,Indecency in media,4,0,2,2,7,0,0.454,1,0,0.083,Wearing Of Improper And Other Colored Pe Uniforms
S12442,Pushing of prohibited drugs,7,1,1,0,7,1,0.29,1,0,0.067,"Vandalism, Destruction Of School Properties"
S12443,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",7,0,1,1,10,0,0.217,1,0,0.056,Engaging In Any Form Of Gambling
